poi_idx,cat_idx,region_idx,hotness_idx
3213,6,43,2
3214,241,35,0
3215,265,42,1
3216,75,59,1
3217,38,33,0
3218,6,45,0
3219,95,42,0
3220,87,32,0
3221,164,34,1
3222,265,26,1
3223,177,56,0
3224,19,32,1
3225,170,51,0
3226,102,45,0
3227,247,35,0
3228,60,79,0
3229,6,45,3
3230,180,56,2
3231,265,45,0
3232,33,36,1
3233,60,34,0
3234,257,16,2
3235,300,45,0
3236,201,33,0
3237,82,70,1
3238,6,46,0
3239,6,33,2
3240,51,35,1
3241,75,61,1
3242,90,6,0
3243,304,61,0
3244,300,42,19
3245,90,35,0
3246,6,41,2
3247,9,55,0
3248,6,65,2
3249,60,44,4
3250,123,35,1
3251,82,31,1
3252,51,35,0
3253,136,35,0
3254,129,34,0
3255,119,75,2
3256,213,35,2
3257,182,60,1
3258,36,34,0
3259,131,31,6
3260,6,75,0
3261,6,18,0
3262,221,35,0
3263,201,34,0
3264,119,55,2
3265,53,56,1
3266,127,27,0
3267,305,10,0
3268,89,35,0
3269,300,35,7
3270,6,34,0
3271,130,35,0
3272,7,35,1
3273,68,64,0
3274,119,61,2
3275,190,45,0
3276,6,27,0
3277,33,21,0
3278,170,70,1
3279,60,34,1
3280,113,78,0
3281,72,57,1
3282,134,61,1
3283,120,15,3
3284,85,33,0
3285,73,77,0
3286,121,35,0
3287,119,34,0
3288,131,61,2
3289,82,23,0
3290,300,46,2
3291,119,61,2
3292,263,27,0
3293,187,53,0
3294,72,49,3
3295,170,86,0
3296,174,26,2
3297,72,78,4
3298,265,17,3
3299,232,49,0
3300,177,34,1
3301,6,17,0
3302,176,56,1
3303,258,35,1
3304,241,34,0
3305,300,34,0
3306,265,5,4
3307,72,34,0
3308,49,34,1
3309,133,26,2
3310,281,56,0
3311,137,34,2
3312,169,34,0
3313,263,60,5
3314,60,60,1
3315,16,35,2
3316,125,35,0
3317,41,2,1
3318,171,5,0
3319,119,54,0
3320,95,34,0
3321,6,69,8
3322,89,44,1
3323,210,34,1
3324,84,60,2
3325,46,60,0
3326,47,60,0
3327,27,35,2
3328,165,56,0
3329,47,60,0
3330,265,72,1
3331,193,35,0
3332,202,34,0
3333,221,19,0
3334,60,35,0
3335,171,26,0
3336,205,34,0
3337,6,19,0
3338,6,33,6
3339,77,16,1
3340,72,5,0
3341,33,16,1
3342,109,34,0
3343,221,32,0
3344,256,26,0
3345,36,58,0
3346,82,85,1
3347,164,55,1
3348,6,44,0
3349,119,78,0
3350,179,60,2
3351,41,16,0
3352,119,59,3
3353,95,60,0
3354,41,10,1
3355,133,35,0
3356,6,79,3
3357,72,44,0
3358,79,63,1
3359,300,45,3
3360,195,31,1
3361,94,16,2
3362,6,19,1
3363,120,35,0
3364,39,36,1
3365,79,19,1
3366,6,58,1
3367,82,6,1
3368,265,45,2
3369,62,34,2
3370,27,88,0
3371,60,60,1
3372,36,60,1
3373,92,26,3
3374,264,27,0
3375,229,35,0
3376,34,60,1
3377,62,34,4
3378,280,40,0
3379,177,35,1
3380,188,35,0
3381,203,35,1
3382,298,44,0
3383,136,34,3
3384,181,5,0
3385,60,16,0
3386,232,6,9
3387,261,75,0
3388,6,64,1
3389,84,61,0
3390,19,36,0
3391,6,87,2
3392,99,60,1
3393,221,34,0
3394,200,70,1
3395,6,58,1
3396,151,15,1
3397,41,70,1
3398,79,33,2
3399,214,34,0
3400,6,34,2
3401,300,45,1
3402,47,35,0
3403,6,23,6
3404,71,45,0
3405,63,33,1
3406,283,44,0
3407,129,35,0
3408,127,70,0
3409,79,62,1
3410,79,45,0
3411,51,34,0
3412,36,35,0
3413,6,27,0
3414,6,79,4
3415,79,86,1
3416,112,20,0
3417,63,19,1
3418,60,38,0
3419,157,34,0
3420,258,60,2
3421,262,34,0
3422,121,35,1
3423,201,60,0
3424,122,35,1
3425,119,38,8
3426,6,44,3
3427,202,34,0
3428,79,46,1
3429,49,34,0
3430,60,62,1
3431,119,80,0
3432,231,56,6
3433,79,11,0
3434,36,34,0
3435,176,42,1
3436,251,35,0
3437,27,33,0
3438,60,35,1
3439,7,35,0
3440,130,34,0
3441,28,35,0
3442,173,36,0
3443,252,35,0
3444,12,34,2
3445,206,34,0
3446,89,20,1
3447,60,33,0
3448,52,60,0
3449,238,3,2
3450,6,60,0
3451,193,34,0
3452,258,56,7
3453,210,34,0
3454,51,60,0
3455,216,32,0
3456,219,17,0
3457,79,35,0
3458,72,38,3
3459,69,16,3
3460,62,34,0
3461,19,38,0
3462,60,35,1
3463,265,5,0
3464,176,47,0
3465,41,35,0
3466,136,60,0
3467,103,68,1
3468,135,44,0
3469,222,27,1
3470,134,27,0
3471,221,34,0
3472,221,20,2
3473,91,34,0
3474,106,56,2
3475,119,45,4
3476,300,63,6
3477,300,12,0
3478,132,34,0
3479,6,44,1
3480,79,56,0
3481,6,46,1
3482,221,35,0
3483,257,17,2
3484,275,43,1
3485,131,38,1
3486,281,34,0
3487,60,35,0
3488,135,34,0
3489,60,61,1
3490,79,4,0
3491,202,17,0
3492,268,42,1
3493,256,17,2
3494,210,34,0
3495,263,43,1
3496,60,35,1
3497,22,16,0
3498,91,60,0
3499,137,21,1
3500,137,34,0
3501,6,42,7
3502,137,34,3
3503,79,22,0
3504,139,12,0
3505,252,42,8
3506,6,25,1
3507,170,36,1
3508,130,34,0
3509,44,56,7
3510,62,34,1
3511,121,35,0
3512,236,60,0
3513,300,34,2
3514,49,34,0
3515,300,34,1
3516,263,31,3
3517,6,45,1
3518,79,60,0
3519,7,35,0
3520,244,36,0
3521,221,65,2
3522,173,47,0
3523,6,35,0
3524,122,43,0
3525,72,56,4
3526,256,56,9
3527,256,42,1
3528,164,42,1
3529,72,27,1
3530,19,55,3
3531,135,33,2
3532,265,20,1
3533,119,29,1
3534,6,16,2
3535,6,35,0
3536,36,60,0
3537,6,44,1
3538,60,55,0
3539,196,35,0
3540,33,78,0
3541,95,43,3
3542,119,56,3
3543,6,27,1
3544,136,41,0
3545,109,35,0
3546,6,42,7
3547,60,35,0
3548,6,11,1
3549,300,36,0
3550,119,9,7
3551,257,43,0
3552,136,34,1
3553,6,70,1
3554,185,63,1
3555,150,79,0
3556,130,35,0
3557,60,35,1
3558,72,35,1
3559,40,34,0
3560,211,34,0
3561,36,28,1
3562,137,61,1
3563,33,36,0
3564,72,45,1
3565,6,58,0
3566,220,35,1
3567,6,70,2
3568,97,34,0
3569,90,45,2
3570,60,12,0
3571,36,54,5
3572,6,35,0
3573,23,35,3
3574,36,34,0
3575,119,43,13
3576,169,35,1
3577,219,35,1
3578,89,2,2
3579,4,35,0
3580,27,16,3
3581,6,6,0
3582,6,27,4
3583,59,43,7
3584,60,34,0
3585,245,34,1
3586,60,60,1
3587,244,35,3
3588,300,26,2
3589,105,36,5
3590,161,78,1
3591,6,33,0
3592,119,35,1
3593,210,60,0
3594,42,34,2
3595,182,51,0
3596,144,35,0
3597,41,35,2
3598,60,35,2
3599,157,34,0
3600,138,42,1
3601,79,33,1
3602,6,32,5
3603,60,35,2
3604,6,64,0
3605,136,35,0
3606,263,19,0
3607,4,35,0
3608,262,16,1
3609,193,35,1
3610,8,35,0
3611,129,34,0
3612,2,38,3
3613,82,17,0
3614,189,34,0
3615,60,34,1
3616,79,34,0
3617,120,35,0
3618,226,40,0
3619,107,44,0
3620,79,54,4
3621,6,16,0
3622,163,33,1
3623,36,60,1
3624,81,32,0
3625,265,20,2
3626,60,60,2
3627,202,35,1
3628,137,61,1
3629,215,35,0
3630,62,34,1
3631,6,32,3
3632,95,34,1
3633,6,49,2
3634,263,33,1
3635,280,61,1
3636,72,41,1
3637,6,19,0
3638,262,27,0
3639,72,20,0
3640,63,55,0
3641,206,60,0
3642,103,20,1
3643,127,35,0
3644,60,4,0
3645,300,19,2
3646,200,60,1
3647,6,10,3
3648,25,35,0
3649,6,88,0
3650,120,56,7
3651,256,42,0
3652,193,33,0
3653,263,58,1
3654,232,45,3
3655,258,35,0
3656,72,61,3
3657,36,34,0
3658,101,34,0
3659,135,35,2
3660,122,34,2
3661,256,17,1
3662,60,35,2
3663,186,32,0
3664,223,56,13
3665,60,31,1
3666,6,42,1
3667,106,60,0
3668,79,60,0
3669,6,28,2
3670,265,45,2
3671,265,36,1
3672,254,34,1
3673,300,35,2
3674,6,41,4
3675,26,34,3
3676,133,60,0
3677,137,36,1
3678,95,9,2
3679,79,35,4
3680,69,32,2
3681,162,42,1
3682,265,37,0
3683,258,60,1
3684,89,32,1
3685,300,12,0
3686,8,40,0
3687,101,60,0
3688,127,35,0
3689,256,17,1
3690,258,60,1
3691,63,44,1
3692,280,33,3
3693,93,60,0
3694,26,34,0
3695,256,42,0
3696,232,35,1
3697,244,61,2
3698,280,33,2
3699,89,19,0
3700,53,34,3
3701,145,34,1
3702,280,45,2
3703,258,35,0
3704,6,19,0
3705,38,34,0
3706,263,42,1
3707,119,29,2
3708,71,33,0
3709,8,37,2
3710,54,42,0
3711,280,33,5
3712,79,35,1
3713,38,34,0
3714,202,34,0
3715,119,64,7
3716,46,60,0
3717,300,42,4
3718,256,61,2
3719,135,42,0
3720,265,34,1
3721,173,47,0
3722,243,3,1
3723,256,60,7
3724,244,34,4
3725,119,87,1
3726,64,80,1
3727,94,42,2
3728,261,50,0
3729,129,34,0
3730,256,56,3
3731,280,42,2
3732,6,33,1
3733,60,35,1
3734,122,35,1
3735,274,34,2
3736,60,60,2
3737,129,34,0
3738,6,43,0
3739,299,42,1
3740,193,34,0
3741,95,45,3
3742,300,60,2
3743,73,78,1
3744,280,35,0
3745,27,20,2
3746,200,35,0
3747,256,45,0
3748,200,62,1
3749,137,42,0
3750,300,63,2
3751,127,35,1
3752,210,60,0
3753,79,35,0
3754,72,35,0
3755,95,46,0
3756,188,35,0
3757,146,29,1
3758,101,35,0
3759,41,45,0
3760,60,34,0
3761,6,68,0
3762,300,28,0
3763,122,36,2
3764,27,45,1
3765,134,4,0
3766,277,43,0
3767,26,34,0
3768,161,78,1
3769,221,34,0
3770,265,45,1
3771,6,45,0
3772,36,34,1
3773,72,41,3
3774,280,19,1
3775,140,43,2
3776,49,60,1
3777,121,33,0
3778,36,35,0
3779,76,41,5
3780,51,60,0
3781,51,5,1
3782,82,80,1
3783,273,42,0
3784,60,60,0
3785,221,60,0
3786,79,35,1
3787,280,44,4
3788,89,10,4
3789,120,31,0
3790,49,34,0
3791,60,35,0
3792,60,35,0
3793,254,34,2
3794,300,26,3
3795,130,35,0
3796,116,35,1
3797,6,80,1
3798,6,79,2
3799,60,35,2
3800,60,35,0
3801,62,35,1
3802,129,60,0
3803,62,60,1
3804,120,35,1
3805,95,45,5
3806,198,34,0
3807,277,32,0
3808,60,60,2
3809,281,25,1
3810,213,34,1
3811,196,35,0
3812,60,60,1
3813,120,86,0
3814,280,33,1
3815,193,33,0
3816,6,32,1
3817,119,20,5
3818,54,60,0
3819,69,60,1
3820,38,60,1
3821,263,34,3
3822,73,55,0
3823,6,90,2
3824,253,35,0
3825,49,34,0
3826,6,34,5
3827,200,34,0
3828,6,51,5
3829,196,41,0
3830,60,60,1
3831,60,34,5
3832,6,12,1
3833,280,42,1
3834,75,34,0
3835,75,34,1
3836,75,34,0
3837,164,43,0
3838,280,40,0
3839,6,70,2
3840,8,17,2
3841,280,35,2
3842,256,61,2
3843,208,34,1
3844,33,85,0
3845,6,32,0
3846,6,29,0
3847,265,51,0
3848,8,28,2
3849,66,44,1
3850,54,10,3
3851,226,23,0
3852,278,29,0
3853,6,52,0
3854,79,34,0
3855,256,45,2
3856,276,36,0
3857,143,25,0
3858,120,4,0
3859,69,31,0
3860,79,34,2
3861,6,61,4
3862,265,31,8
3863,6,70,2
3864,119,42,4
3865,6,42,0
3866,6,64,13
3867,75,34,1
3868,138,37,2
3869,173,34,2
3870,51,60,0
3871,54,25,1
3872,79,34,1
3873,280,43,1
3874,193,34,0
3875,247,35,2
3876,268,31,1
3877,82,27,0
3878,156,31,0
3879,6,44,5
3880,120,17,1
3881,268,43,2
3882,235,21,1
3883,95,45,6
3884,196,35,0
3885,119,10,4
3886,41,60,0
3887,60,38,3
3888,50,34,0
3889,129,34,0
3890,137,35,0
3891,25,60,2
3892,57,75,2
3893,19,27,1
3894,195,56,1
3895,92,34,1
3896,6,32,3
3897,36,43,0
3898,116,45,3
3899,95,42,0
3900,30,35,2
3901,202,35,3
3902,206,34,0
3903,6,28,7
3904,95,34,0
3905,98,43,0
3906,101,46,0
3907,193,35,0
3908,252,45,3
3909,211,34,0
3910,91,35,0
3911,280,32,0
3912,221,35,0
3913,41,58,0
3914,256,86,0
3915,6,26,1
3916,70,5,1
3917,300,27,0
3918,7,45,0
3919,280,20,0
3920,6,27,2
3921,105,35,0
3922,120,36,3
3923,256,74,0
3924,6,27,4
3925,280,36,1
3926,6,41,0
3927,6,53,4
3928,281,39,0
3929,120,36,0
3930,90,34,0
3931,190,16,1
3932,281,20,0
3933,6,61,3
3934,261,43,3
3935,41,35,1
3936,280,43,5
3937,95,45,1
3938,6,20,1
3939,6,6,6
3940,191,34,0
3941,130,32,0
3942,135,35,1
3943,27,16,3
3944,6,32,3
3945,6,45,0
3946,6,18,1
3947,111,35,0
3948,6,35,1
3949,280,35,3
3950,60,60,1
3951,88,34,1
3952,38,34,1
3953,134,52,1
3954,6,72,3
3955,6,61,1
3956,62,35,0
3957,6,46,1
3958,6,42,3
3959,6,42,0
3960,269,35,1
3961,60,34,1
3962,62,34,0
3963,60,42,0
3964,27,34,0
3965,6,79,0
3966,226,2,5
3967,89,46,4
3968,238,3,0
3969,95,15,2
3970,278,79,2
3971,39,27,3
3972,280,19,2
3973,263,34,0
3974,95,8,0
3975,38,61,0
3976,221,35,4
3977,280,76,1
3978,6,6,8
3979,262,42,0
3980,254,33,1
3981,60,67,1
3982,300,29,1
3983,226,48,4
3984,6,87,3
3985,135,45,1
3986,69,32,2
3987,269,61,0
3988,200,34,2
3989,262,17,0
3990,255,34,2
3991,6,79,2
3992,136,71,0
3993,221,35,4
3994,202,35,1
3995,46,44,0
3996,6,33,0
3997,300,16,1
3998,289,34,0
3999,269,12,0
4000,63,16,3
4001,280,20,1
4002,6,32,1
4003,42,44,2
4004,6,69,0
4005,6,5,0
4006,277,17,0
4007,41,34,0
4008,6,88,2
4009,95,27,4
4010,60,60,1
4011,253,27,1
4012,202,35,1
4013,89,68,0
4014,89,54,5
4015,6,74,1
4016,245,60,0
4017,95,11,0
4018,6,32,2
4019,138,37,0
4020,69,34,2
4021,120,43,1
4022,280,51,0
4023,280,54,1
4024,215,60,0
4025,6,80,2
4026,280,35,0
4027,280,4,0
4028,6,43,0
4029,119,12,0
4030,6,32,1
4031,0,32,2
4032,138,63,1
4033,201,38,0
4034,95,45,1
4035,8,6,1
4036,95,44,1
4037,210,60,1
4038,280,23,0
4039,195,33,0
4040,89,61,1
4041,210,34,1
4042,269,55,0
4043,74,64,1
4044,6,64,7
4045,79,49,1
4046,80,25,1
4047,6,79,0
4048,6,89,0
4049,137,45,3
4050,207,35,0
4051,221,18,0
4052,79,34,0
4053,275,61,0
4054,221,34,0
4055,12,35,1
4056,221,35,1
4057,120,35,1
4058,265,45,0
4059,246,34,0
4060,91,12,0
4061,36,35,1
4062,16,35,4
4063,48,34,0
4064,280,69,2
4065,6,32,1
4066,82,45,0
4067,221,35,0
4068,212,4,1
4069,6,34,0
4070,95,45,3
4071,61,72,0
4072,56,43,0
4073,6,66,0
4074,6,79,2
4075,79,60,1
4076,6,69,2
4077,206,35,0
4078,252,87,0
4079,281,45,0
4080,6,42,2
4081,280,5,0
4082,299,88,2
4083,6,42,8
4084,72,35,3
4085,280,54,4
4086,213,38,7
4087,221,34,1
4088,6,74,1
4089,137,45,0
4090,300,20,0
4091,300,32,1
4092,6,6,3
4093,118,15,3
4094,256,61,0
4095,181,68,2
4096,219,60,0
4097,60,64,1
4098,196,60,0
4099,281,78,0
4100,6,60,0
4101,6,33,2
4102,18,41,0
4103,300,5,0
4104,72,16,1
4105,119,27,2
4106,162,20,2
4107,129,44,0
4108,6,64,2
4109,47,34,0
4110,265,35,1
4111,63,60,0
4112,297,35,0
4113,263,25,2
4114,212,88,1
4115,6,42,1
4116,244,35,1
4117,281,19,1
4118,36,34,0
4119,119,68,1
4120,238,18,4
4121,299,43,1
4122,6,77,0
4123,6,42,4
4124,278,35,0
4125,95,42,2
4126,26,34,0
4127,126,33,0
4128,300,36,0
4129,172,61,1
4130,282,35,1
4131,90,45,2
4132,253,75,1
4133,57,60,1
4134,51,60,0
4135,205,38,2
4136,79,35,1
4137,36,34,0
4138,6,11,0
4139,244,60,1
4140,6,34,1
4141,101,34,1
4142,277,59,1
4143,82,35,0
4144,6,26,2
4145,89,70,3
4146,112,16,1
4147,263,19,0
4148,129,36,1
4149,201,36,0
4150,122,58,1
4151,30,34,0
4152,277,61,1
4153,6,60,1
4154,164,88,0
4155,119,60,1
4156,127,35,0
4157,265,36,1
4158,213,35,1
4159,210,34,3
4160,205,60,1
4161,97,26,0
4162,72,43,5
4163,89,44,2
4164,6,36,0
4165,221,35,2
4166,33,5,2
4167,300,29,1
4168,265,19,0
4169,60,35,1
4170,300,25,3
4171,6,23,5
4172,54,60,0
4173,265,10,2
4174,295,34,0
4175,137,35,0
4176,72,42,1
4177,127,35,1
4178,101,35,0
4179,6,27,5
4180,36,35,0
4181,36,60,0
4182,119,36,3
4183,51,34,0
4184,258,34,0
4185,263,35,1
4186,130,46,1
4187,60,60,1
4188,174,36,0
4189,276,21,2
4190,6,62,6
4191,256,6,3
4192,6,6,4
4193,221,34,1
4194,89,51,2
4195,6,56,2
4196,79,67,1
4197,62,32,1
4198,60,17,0
4199,119,49,1
4200,69,46,0
4201,131,35,0
4202,12,36,1
4203,6,45,8
4204,193,35,0
4205,278,20,2
4206,6,45,0
4207,6,36,7
4208,6,38,7
4209,82,4,1
4210,36,79,1
4211,6,54,4
4212,94,34,0
4213,173,60,1
4214,223,45,6
4215,119,41,4
4216,6,41,4
4217,137,55,6
4218,60,35,3
4219,136,34,1
4220,38,33,0
4221,6,42,1
4222,279,44,2
4223,27,16,1
4224,6,34,1
4225,256,25,1
4226,137,20,2
4227,6,10,0
4228,7,34,1
4229,130,35,0
4230,137,60,1
4231,60,35,0
4232,69,35,1
4233,121,20,0
4234,198,45,3
4235,60,34,0
4236,276,53,1
4237,36,34,0
4238,252,43,2
4239,0,32,1
4240,79,60,1
4241,95,45,0
4242,6,35,0
4243,6,43,1
4244,264,22,0
4245,33,21,1
4246,53,35,0
4247,6,63,1
4248,69,49,1
4249,36,34,0
4250,113,86,0
4251,6,44,2
4252,120,6,4
4253,77,35,1
4254,72,51,0
4255,90,80,0
4256,120,33,0
4257,256,66,1
4258,171,26,0
4259,26,34,2
4260,164,35,2
4261,72,54,2
4262,36,34,0
4263,218,62,3
4264,57,60,0
4265,60,20,0
4266,194,37,2
4267,95,33,0
4268,6,45,0
4269,16,34,0
4270,300,31,2
4271,72,42,0
4272,79,61,0
4273,95,26,1
4274,180,56,0
4275,62,34,1
4276,201,34,0
4277,225,58,1
4278,269,62,1
4279,130,34,0
4280,256,62,2
4281,256,62,2
4282,280,34,0
4283,230,25,6
4284,210,56,8
4285,130,88,3
4286,252,42,0
4287,163,33,3
4288,95,43,0
4289,281,80,1
4290,6,32,1
4291,256,62,1
4292,92,35,0
4293,268,60,0
4294,94,52,0
4295,280,35,1
4296,6,32,4
4297,300,29,0
4298,300,20,0
4299,300,46,0
4300,232,32,6
4301,6,45,3
4302,6,20,0
4303,244,35,4
4304,117,44,0
4305,230,43,1
4306,6,11,0
4307,161,16,0
4308,208,35,0
4309,221,45,0
4310,122,60,0
4311,106,42,1
4312,193,37,0
4313,6,68,0
4314,256,6,1
4315,285,11,0
4316,6,11,0
4317,6,3,4
4318,6,19,1
4319,26,60,0
4320,244,45,0
4321,119,35,0
4322,232,16,1
4323,221,34,0
4324,137,36,0
4325,6,36,3
4326,265,45,1
4327,79,46,1
4328,221,34,0
4329,21,42,0
4330,27,16,0
4331,244,56,2
4332,119,35,1
4333,72,16,1
4334,36,22,0
4335,6,39,0
4336,51,60,0
4337,256,26,0
4338,135,33,3
4339,6,44,4
4340,82,35,0
4341,6,36,7
4342,60,60,0
4343,193,34,1
4344,193,35,0
4345,6,43,2
4346,300,19,2
4347,60,60,0
4348,6,64,2
4349,36,6,0
4350,137,34,0
4351,230,34,2
4352,190,35,0
4353,291,37,0
4354,258,34,0
4355,60,36,1
4356,6,3,5
4357,224,36,1
4358,6,73,0
4359,6,17,0
4360,119,55,0
4361,60,35,4
4362,263,33,1
4363,79,35,0
4364,196,34,0
4365,221,60,1
4366,137,35,0
4367,87,26,0
4368,139,5,2
4369,265,26,1
4370,265,3,1
4371,6,42,2
4372,120,9,5
4373,252,64,8
4374,121,20,1
4375,6,55,0
4376,215,60,0
4377,78,26,0
4378,54,56,0
4379,6,27,4
4380,228,27,3
4381,6,26,3
4382,6,42,2
4383,80,3,0
4384,213,35,3
4385,60,68,1
4386,137,60,1
4387,169,33,1
4388,84,34,0
4389,57,35,5
4390,135,60,1
4391,12,60,0
4392,26,35,1
4393,6,41,2
4394,6,6,3
4395,145,45,5
4396,267,35,3
4397,196,60,0
4398,6,26,2
4399,137,34,4
4400,300,86,0
4401,280,44,1
4402,6,20,0
4403,129,60,0
4404,41,62,0
4405,82,45,0
4406,120,33,1
4407,6,42,2
4408,60,34,2
4409,0,35,1
4410,206,34,0
4411,60,34,3
4412,129,35,1
4413,196,35,0
4414,7,34,1
4415,130,60,0
4416,6,16,0
4417,273,42,0
4418,200,34,0
4419,80,35,1
4420,6,10,0
4421,157,35,1
4422,79,60,1
4423,135,42,0
4424,8,77,0
4425,101,35,0
4426,136,64,0
4427,6,6,3
4428,119,35,4
4429,6,35,0
4430,258,34,6
4431,54,42,0
4432,221,34,0
4433,162,12,0
4434,101,33,0
4435,79,21,0
4436,36,34,0
4437,28,35,0
4438,282,15,5
4439,6,19,1
4440,107,34,1
4441,89,17,2
4442,60,35,3
4443,137,89,0
4444,44,34,1
4445,0,35,2
4446,62,60,0
4447,89,87,0
4448,6,70,0
4449,93,20,1
4450,193,55,0
4451,69,20,3
4452,129,33,3
4453,6,38,0
4454,193,34,0
4455,245,45,0
4456,8,6,0
4457,6,43,2
4458,120,60,0
4459,213,35,0
4460,137,34,1
4461,6,38,1
4462,221,44,0
4463,221,35,0
4464,8,32,0
4465,129,55,1
4466,273,34,0
4467,256,80,0
4468,62,34,3
4469,6,9,5
4470,6,11,2
4471,230,19,0
4472,221,35,2
4473,223,34,1
4474,27,36,0
4475,252,79,0
4476,27,16,1
4477,101,56,8
4478,6,43,1
4479,173,34,2
4480,61,44,1
4481,46,34,1
4482,219,60,0
4483,213,45,1
4484,62,34,0
4485,161,35,0
4486,72,63,1
4487,42,42,0
4488,6,26,1
4489,6,17,1
4490,161,58,0
4491,6,42,1
4492,6,45,1
4493,221,60,1
4494,60,35,0
4495,269,45,2
4496,112,20,0
4497,74,34,1
4498,89,42,0
4499,144,43,0
4500,6,33,1
4501,135,58,1
4502,120,27,3
4503,60,44,1
4504,300,11,2
4505,121,32,0
4506,60,34,3
4507,36,45,0
4508,137,34,3
4509,58,35,0
4510,130,34,0
4511,98,35,0
4512,48,35,2
4513,6,18,8
4514,90,62,1
4515,116,62,0
4516,49,43,0
4517,294,60,3
4518,6,89,0
4519,252,36,1
4520,256,45,0
4521,62,34,0
4522,6,20,0
4523,202,34,0
4524,6,20,2
4525,6,57,4
4526,6,46,1
4527,135,35,2
4528,6,75,2
4529,60,34,0
4530,141,34,0
4531,6,32,1
4532,6,35,1
4533,119,61,1
4534,212,56,8
4535,6,34,0
4536,280,61,0
4537,6,35,2
4538,6,35,1
4539,300,19,0
4540,6,34,1
4541,6,6,1
4542,6,42,1
4543,137,43,0
4544,6,54,4
4545,6,45,1
4546,283,58,0
4547,115,56,8
4548,101,60,0
4549,95,77,0
4550,130,35,0
4551,280,16,3
4552,26,34,0
4553,6,16,0
4554,203,35,0
4555,211,35,1
4556,137,35,0
4557,130,69,0
4558,62,34,1
4559,25,35,0
4560,61,32,0
4561,6,32,1
4562,6,58,1
4563,6,49,6
4564,132,35,1
4565,36,35,0
4566,60,35,1
4567,127,34,1
4568,237,56,2
4569,89,54,1
4570,119,34,1
4571,131,62,0
4572,79,53,0
4573,54,42,0
4574,6,40,1
4575,6,69,0
4576,280,34,0
4577,176,33,0
4578,60,35,0
4579,249,35,0
4580,60,35,1
4581,54,60,0
4582,36,28,0
4583,116,34,1
4584,6,27,3
4585,299,27,0
4586,101,56,2
4587,210,61,0
4588,135,35,0
4589,30,5,0
4590,62,34,0
4591,6,58,1
4592,118,36,2
4593,253,35,0
4594,252,26,1
4595,47,34,0
4596,135,25,1
4597,188,34,0
4598,6,32,2
4599,129,35,0
4600,72,35,1
4601,130,12,0
4602,195,6,1
4603,6,34,1
4604,249,35,0
4605,60,35,3
4606,280,44,2
4607,221,34,1
4608,280,61,0
4609,221,60,0
4610,60,46,0
4611,300,20,1
4612,62,20,3
4613,62,45,2
4614,6,43,0
4615,291,44,1
4616,6,18,1
4617,280,32,1
4618,256,17,2
4619,104,34,1
4620,300,86,0
4621,129,34,0
4622,6,38,1
4623,6,45,2
4624,6,20,2
4625,6,36,2
4626,298,26,2
4627,36,34,0
4628,256,62,2
4629,79,60,0
4630,210,19,0
4631,212,34,0
4632,6,87,0
4633,216,60,0
4634,210,44,0
4635,6,3,2
4636,60,35,1
4637,59,35,2
4638,6,61,1
4639,269,56,0
4640,6,86,2
4641,280,35,0
4642,6,29,3
4643,280,54,2
4644,6,38,4
4645,26,34,0
4646,6,35,1
4647,280,60,1
4648,6,3,2
4649,60,35,5
4650,60,35,0
4651,60,37,0
4652,79,60,1
4653,286,52,0
4654,36,34,0
4655,6,87,0
4656,300,35,3
4657,54,34,0
4658,305,64,0
4659,299,32,1
4660,6,38,3
4661,6,71,1
4662,60,35,0
4663,27,45,0
4664,212,38,3
4665,252,55,0
4666,6,56,6
4667,6,34,0
4668,129,44,1
4669,6,27,0
4670,280,40,3
4671,53,32,0
4672,6,38,2
4673,36,34,0
4674,2,38,2
4675,300,58,0
4676,221,35,3
4677,137,35,0
4678,306,35,3
4679,36,34,0
4680,304,26,1
4681,280,42,4
4682,252,35,6
4683,293,35,0
4684,299,54,1
4685,252,45,0
4686,101,45,0
4687,280,20,1
4688,147,49,1
4689,41,89,0
4690,6,87,0
4691,135,35,0
4692,47,34,0
4693,6,69,0
4694,161,54,1
4695,6,83,7
4696,120,42,0
4697,6,18,3
4698,30,72,1
4699,138,35,1
4700,310,44,0
4701,6,69,0
4702,79,42,1
4703,299,32,1
4704,145,35,1
4705,70,43,0
4706,60,34,1
4707,61,49,0
4708,36,34,0
4709,307,54,2
4710,41,10,1
4711,280,75,3
4712,252,18,3
4713,280,87,2
4714,6,6,3
4715,252,44,1
4716,137,45,0
4717,49,34,0
4718,242,20,0
4719,54,34,2
4720,7,35,2
4721,93,16,4
4722,252,6,2
4723,44,58,0
4724,112,45,1
4725,95,16,10
4726,280,61,2
4727,134,25,0
4728,201,34,0
4729,6,38,1
4730,135,20,1
4731,95,45,1
4732,280,35,4
4733,300,34,2
4734,6,60,0
4735,256,72,1
4736,199,10,0
4737,72,64,3
4738,6,34,2
4739,300,20,0
4740,300,80,0
4741,60,34,1
4742,280,46,0
4743,79,45,0
4744,211,35,1
4745,173,36,0
4746,293,37,0
4747,133,32,3
4748,280,44,2
4749,221,35,0
4750,12,35,1
4751,6,43,0
4752,95,42,1
4753,63,46,0
4754,300,34,1
4755,6,42,2
4756,79,26,2
4757,119,34,4
4758,269,60,0
4759,185,47,0
4760,60,72,1
4761,6,55,1
4762,6,39,0
4763,60,34,0
4764,79,27,0
