poi_idx,cat_idx,region_idx,hotness_idx
3213,61,34,3
3214,73,45,0
3215,223,35,0
3216,95,16,8
3217,6,19,0
3218,212,29,1
3219,223,34,3
3220,302,29,0
3221,12,28,1
3222,129,85,0
3223,6,4,1
3224,165,31,0
3225,63,35,4
3226,34,36,0
3227,134,35,2
3228,171,33,1
3229,135,79,0
3230,42,19,0
3231,80,60,0
3232,188,60,0
3233,139,16,0
3234,91,38,0
3235,130,35,0
3236,128,34,1
3237,195,44,0
3238,6,27,7
3239,34,5,0
3240,275,51,0
3241,275,34,1
3242,6,43,4
3243,243,35,0
3244,267,42,2
3245,76,59,1
3246,39,33,0
3247,6,45,0
3248,96,42,0
3249,88,32,0
3250,165,34,1
3251,267,26,1
3252,178,56,0
3253,19,32,2
3254,171,51,1
3255,103,45,0
3256,249,35,0
3257,61,79,1
3258,6,45,3
3259,181,56,2
3260,267,45,1
3261,34,36,1
3262,61,34,1
3263,259,16,2
3264,302,45,0
3265,203,33,0
3266,83,70,1
3267,6,46,0
3268,6,33,2
3269,52,35,1
3270,76,61,1
3271,91,6,0
3272,306,61,0
3273,302,42,19
3274,91,35,0
3275,6,41,2
3276,9,55,0
3277,6,65,2
3278,61,44,5
3279,124,35,1
3280,83,31,1
3281,52,35,0
3282,137,35,0
3283,130,34,0
3284,120,75,2
3285,215,35,2
3286,183,60,1
3287,37,34,0
3288,132,31,6
3289,6,75,0
3290,6,18,0
3291,223,35,0
3292,203,34,0
3293,120,55,2
3294,54,56,1
3295,128,27,0
3296,307,10,0
3297,90,35,0
3298,302,35,8
3299,6,34,0
3300,131,35,0
3301,7,35,1
3302,69,64,0
3303,120,61,2
3304,192,45,0
3305,6,27,0
3306,34,21,1
3307,171,70,1
3308,61,34,2
3309,114,78,1
3310,73,57,1
3311,135,61,1
3312,121,15,3
3313,86,33,0
3314,74,77,0
3315,122,35,0
3316,120,34,0
3317,132,61,3
3318,83,23,0
3319,302,46,2
3320,120,61,3
3321,265,27,0
3322,189,53,0
3323,73,49,3
3324,171,86,0
3325,175,26,2
3326,73,78,4
3327,267,17,3
3328,234,49,0
3329,136,35,0
3330,178,34,1
3331,6,17,0
3332,177,56,1
3333,260,35,1
3334,243,34,0
3335,302,34,0
3336,267,5,4
3337,73,34,0
3338,50,34,1
3339,134,26,2
3340,283,56,0
3341,138,34,4
3342,170,34,0
3343,265,60,5
3344,61,60,1
3345,16,35,2
3346,126,35,0
3347,42,2,1
3348,172,5,0
3349,120,54,0
3350,96,34,0
3351,6,69,10
3352,90,44,2
3353,212,34,1
3354,85,60,2
3355,47,60,0
3356,48,60,0
3357,28,35,3
3358,166,56,1
3359,48,60,0
3360,267,72,1
3361,195,35,0
3362,204,34,0
3363,223,19,0
3364,61,35,0
3365,172,26,0
3366,207,34,0
3367,6,19,1
3368,6,33,6
3369,78,16,1
3370,73,5,0
3371,34,16,1
3372,110,34,0
3373,223,32,1
3374,141,58,0
3375,258,26,0
3376,37,58,0
3377,83,85,1
3378,165,55,1
3379,6,44,0
3380,120,78,0
3381,180,60,2
3382,42,16,1
3383,120,59,3
3384,96,60,1
3385,42,10,1
3386,134,35,0
3387,6,79,4
3388,73,44,0
3389,80,63,2
3390,302,45,4
3391,197,31,1
3392,95,16,2
3393,6,19,1
3394,121,35,0
3395,40,36,1
3396,80,19,1
3397,6,58,1
3398,83,6,1
3399,267,45,2
3400,63,34,5
3401,28,88,1
3402,61,60,1
3403,37,60,1
3404,93,26,3
3405,266,27,0
3406,231,35,0
3407,35,60,1
3408,63,34,5
3409,282,40,0
3410,178,35,1
3411,190,35,1
3412,205,35,1
3413,300,44,0
3414,137,34,3
3415,182,5,0
3416,61,16,0
3417,234,6,9
3418,263,75,0
3419,6,64,2
3420,85,61,0
3421,19,36,0
3422,6,87,2
3423,100,60,1
3424,223,34,1
3425,202,70,1
3426,6,58,1
3427,152,15,1
3428,42,70,1
3429,80,33,2
3430,216,34,0
3431,6,34,2
3432,302,45,1
3433,48,35,0
3434,6,23,6
3435,72,45,1
3436,64,33,1
3437,285,44,1
3438,130,35,0
3439,128,70,1
3440,80,62,1
3441,80,45,1
3442,52,34,0
3443,37,35,0
3444,6,27,1
3445,6,79,5
3446,80,86,1
3447,113,20,0
3448,64,19,1
3449,61,38,0
3450,158,34,0
3451,260,60,4
3452,264,34,0
3453,122,35,1
3454,203,60,0
3455,123,35,1
3456,120,38,9
3457,6,44,3
3458,204,34,0
3459,80,46,1
3460,50,34,1
3461,61,62,1
3462,120,80,0
3463,233,56,6
3464,80,11,1
3465,37,34,1
3466,177,42,1
3467,253,35,0
3468,28,33,1
3469,61,35,1
3470,7,35,0
3471,131,34,0
3472,29,35,0
3473,174,36,0
3474,254,35,0
3475,12,34,2
3476,208,34,0
3477,90,20,2
3478,61,33,0
3479,53,60,0
3480,240,3,2
3481,6,60,1
3482,195,34,1
3483,260,56,7
3484,212,34,0
3485,52,60,0
3486,218,32,0
3487,221,17,0
3488,80,35,0
3489,73,38,3
3490,70,16,3
3491,63,34,1
3492,19,38,0
3493,61,35,1
3494,267,5,1
3495,177,47,0
3496,42,35,0
3497,137,60,1
3498,104,68,1
3499,136,44,0
3500,224,27,1
3501,61,35,0
3502,135,27,0
3503,223,34,1
3504,223,20,2
3505,92,34,0
3506,107,56,2
3507,120,45,4
3508,302,63,7
3509,302,12,0
3510,133,34,1
3511,6,44,1
3512,80,56,0
3513,6,46,2
3514,223,35,0
3515,259,17,3
3516,277,43,2
3517,132,38,1
3518,283,34,0
3519,61,35,1
3520,136,34,0
3521,61,61,1
3522,80,4,0
3523,204,17,0
3524,270,42,1
3525,258,17,2
3526,212,34,0
3527,265,43,1
3528,61,35,1
3529,22,16,0
3530,92,60,1
3531,138,21,1
3532,138,34,0
3533,6,42,7
3534,138,34,4
3535,80,22,0
3536,140,12,0
3537,254,42,9
3538,6,25,1
3539,171,36,1
3540,131,34,0
3541,45,56,7
3542,63,34,3
3543,122,35,0
3544,238,60,1
3545,302,34,2
3546,50,34,0
3547,302,34,1
3548,265,31,3
3549,6,45,1
3550,80,60,1
3551,7,35,0
3552,246,36,1
3553,223,65,2
3554,174,47,0
3555,6,35,0
3556,123,43,1
3557,73,56,4
3558,258,56,9
3559,258,42,1
3560,165,42,1
3561,73,27,1
3562,19,55,3
3563,136,33,3
3564,267,20,1
3565,120,29,1
3566,6,16,3
3567,6,35,0
3568,37,60,0
3569,6,44,2
3570,61,55,0
3571,198,35,0
3572,34,78,0
3573,96,43,3
3574,120,56,3
3575,6,27,1
3576,137,41,0
3577,110,35,0
3578,6,42,7
3579,61,35,1
3580,6,11,1
3581,302,36,0
3582,120,9,7
3583,259,43,1
3584,137,34,2
3585,6,70,1
3586,186,63,1
3587,151,79,1
3588,131,35,0
3589,61,35,1
3590,73,35,1
3591,41,34,0
3592,213,34,0
3593,37,28,1
3594,6,43,0
3595,138,61,1
3596,34,36,0
3597,73,45,1
3598,6,58,0
3599,222,35,1
3600,6,70,4
3601,98,34,0
3602,91,45,3
3603,61,12,1
3604,37,54,6
3605,6,35,0
3606,23,35,3
3607,37,34,0
3608,120,43,13
3609,170,35,3
3610,221,35,1
3611,90,2,2
3612,4,35,1
3613,28,16,5
3614,6,6,0
3615,6,27,5
3616,60,43,7
3617,61,34,0
3618,247,34,1
3619,61,60,1
3620,246,35,3
3621,6,8,0
3622,302,26,2
3623,106,36,5
3624,162,78,1
3625,6,33,1
3626,120,35,1
3627,212,60,0
3628,43,34,3
3629,183,51,0
3630,145,35,0
3631,42,35,2
3632,61,35,2
3633,158,34,1
3634,139,42,1
3635,80,33,2
3636,6,32,5
3637,61,35,3
3638,6,64,0
3639,137,35,0
3640,265,19,0
3641,4,35,0
3642,264,16,1
3643,195,35,2
3644,8,35,0
3645,130,34,0
3646,2,38,3
3647,83,17,0
3648,191,34,0
3649,61,34,1
3650,80,34,0
3651,121,35,0
3652,228,40,0
3653,108,44,0
3654,80,54,4
3655,6,16,0
3656,164,33,2
3657,37,60,1
3658,82,32,0
3659,267,20,2
3660,61,60,2
3661,204,35,1
3662,138,61,1
3663,217,35,0
3664,63,34,2
3665,6,32,3
3666,96,34,1
3667,6,49,2
3668,265,33,1
3669,282,61,1
3670,73,41,1
3671,6,19,0
3672,264,27,0
3673,73,20,0
3674,64,55,0
3675,208,60,0
3676,104,20,1
3677,128,35,0
3678,61,4,0
3679,302,19,3
3680,202,60,1
3681,6,10,3
3682,163,12,0
3683,26,35,0
3684,6,88,0
3685,121,56,7
3686,258,42,0
3687,195,33,1
3688,265,58,1
3689,234,45,3
3690,260,35,0
3691,73,61,3
3692,37,34,0
3693,102,34,1
3694,136,35,3
3695,123,34,2
3696,258,17,1
3697,61,35,2
3698,188,32,0
3699,225,56,13
3700,61,31,1
3701,6,42,1
3702,107,60,1
3703,80,60,1
3704,6,28,2
3705,267,45,2
3706,267,36,1
3707,256,34,2
3708,302,35,2
3709,6,41,4
3710,27,34,3
3711,134,60,0
3712,138,36,1
3713,96,9,2
3714,80,35,5
3715,70,32,2
3716,121,35,0
3717,163,42,1
3718,267,37,0
3719,260,60,1
3720,90,32,1
3721,302,12,0
3722,8,40,0
3723,102,60,0
3724,128,35,0
3725,258,17,1
3726,260,60,1
3727,64,44,2
3728,282,33,3
3729,94,60,0
3730,27,34,0
3731,258,42,0
3732,234,35,1
3733,246,61,3
3734,282,33,2
3735,90,19,0
3736,54,34,3
3737,146,34,1
3738,282,45,2
3739,260,35,1
3740,6,19,0
3741,39,34,1
3742,265,42,1
3743,120,29,2
3744,72,33,0
3745,8,37,3
3746,55,42,1
3747,282,33,6
3748,80,35,1
3749,39,34,1
3750,204,34,0
3751,120,64,7
3752,47,60,0
3753,302,42,6
3754,258,61,2
3755,136,42,0
3756,267,34,1
3757,174,47,0
3758,245,3,1
3759,258,60,7
3760,246,34,6
3761,120,87,1
3762,65,80,1
3763,95,42,2
3764,263,50,0
3765,130,34,0
3766,258,56,4
3767,282,42,3
3768,6,33,1
3769,61,35,2
3770,123,35,2
3771,276,34,3
3772,61,60,2
3773,130,34,0
3774,6,43,1
3775,301,42,1
3776,195,34,0
3777,96,45,3
3778,302,60,2
3779,74,78,1
3780,282,35,1
3781,28,20,2
3782,202,35,0
3783,258,45,0
3784,202,62,1
3785,138,42,0
3786,302,63,2
3787,128,35,1
3788,212,60,1
3789,80,35,0
3790,61,60,0
3791,73,35,0
3792,96,46,0
3793,190,35,0
3794,147,29,1
3795,102,35,0
3796,42,45,0
3797,61,34,1
3798,6,68,0
3799,302,28,1
3800,123,36,2
3801,28,45,1
3802,135,4,0
3803,279,43,0
3804,27,34,1
3805,162,78,1
3806,223,34,0
3807,267,45,1
3808,6,45,0
3809,37,34,1
3810,73,41,3
3811,282,19,1
3812,141,43,2
3813,50,60,1
3814,122,33,0
3815,37,35,0
3816,77,41,5
3817,52,60,1
3818,52,5,1
3819,83,80,2
3820,275,42,0
3821,61,60,1
3822,223,60,0
3823,80,35,1
3824,282,44,4
3825,90,10,4
3826,121,31,0
3827,50,34,0
3828,61,35,0
3829,61,35,2
3830,256,34,3
3831,302,26,4
3832,131,35,0
3833,117,35,2
3834,6,80,1
3835,6,79,3
3836,61,35,2
3837,61,35,0
3838,63,35,1
3839,130,60,1
3840,63,60,2
3841,121,35,1
3842,96,45,5
3843,200,34,0
3844,279,32,0
3845,61,60,2
3846,61,68,0
3847,283,25,1
3848,215,34,1
3849,198,35,1
3850,61,60,1
3851,121,86,0
3852,282,33,1
3853,195,33,0
3854,6,32,1
3855,120,20,7
3856,55,60,0
3857,70,60,2
3858,39,60,2
3859,265,34,4
3860,74,55,0
3861,6,90,3
3862,255,35,0
3863,50,34,0
3864,6,34,5
3865,202,34,0
3866,6,51,5
3867,198,41,0
3868,61,60,1
3869,61,34,6
3870,6,12,1
3871,282,42,1
3872,76,34,0
3873,76,34,1
3874,76,34,0
3875,165,43,1
3876,282,40,1
3877,6,70,2
3878,8,17,2
3879,282,35,2
3880,258,61,2
3881,210,34,2
3882,34,85,1
3883,6,32,0
3884,6,29,0
3885,267,51,0
3886,8,28,2
3887,67,44,1
3888,55,10,3
3889,228,23,0
3890,280,29,1
3891,6,52,0
3892,80,34,0
3893,258,45,2
3894,278,36,0
3895,144,25,1
3896,121,4,0
3897,70,31,1
3898,80,34,2
3899,6,61,4
3900,267,31,9
3901,6,70,3
3902,120,42,4
3903,6,42,0
3904,6,64,14
3905,76,34,1
3906,139,37,4
3907,174,34,2
3908,52,60,0
3909,55,25,1
3910,80,60,2
3911,282,43,1
3912,195,34,0
3913,249,35,2
3914,270,31,1
3915,83,27,0
3916,157,31,0
3917,6,44,6
3918,121,17,1
3919,270,43,2
3920,237,21,1
3921,96,45,6
3922,198,35,0
3923,120,10,5
3924,42,60,0
3925,61,38,3
3926,51,34,0
3927,130,34,1
3928,138,35,0
3929,26,60,2
3930,58,75,2
3931,19,27,1
3932,197,56,1
3933,93,34,1
3934,6,32,3
3935,37,43,1
3936,117,45,3
3937,96,42,0
3938,31,35,2
3939,204,35,3
3940,208,34,1
3941,6,28,7
3942,96,34,1
3943,99,43,0
3944,102,46,0
3945,195,35,0
3946,254,45,4
3947,213,34,0
3948,92,35,0
3949,282,32,0
3950,223,35,0
3951,42,58,0
3952,258,86,0
3953,6,26,1
3954,71,5,1
3955,302,27,0
3956,7,45,0
3957,282,20,0
3958,6,27,2
3959,106,35,0
3960,121,36,3
3961,258,74,0
3962,6,27,4
3963,282,36,2
3964,6,41,0
3965,6,53,5
3966,283,39,0
3967,121,36,0
3968,91,34,0
3969,192,16,1
3970,283,20,0
3971,6,61,3
3972,263,43,3
3973,42,35,1
3974,282,43,5
3975,96,45,1
3976,6,20,1
3977,6,6,6
3978,193,34,0
3979,131,32,1
3980,136,35,1
3981,28,16,3
3982,6,32,3
3983,6,45,1
3984,6,18,1
3985,112,35,0
3986,6,35,1
3987,282,35,3
3988,61,60,2
3989,89,34,1
3990,39,34,3
3991,135,52,1
3992,6,72,3
3993,6,61,1
3994,63,35,1
3995,6,46,2
3996,6,42,3
3997,6,42,0
3998,271,35,1
3999,61,34,2
4000,63,34,0
4001,61,42,0
4002,28,34,0
4003,6,79,1
4004,228,2,6
4005,90,46,4
4006,240,3,1
4007,96,15,2
4008,280,79,2
4009,40,27,3
4010,282,19,3
4011,265,34,0
4012,96,8,0
4013,39,61,0
4014,223,35,4
4015,282,76,1
4016,6,6,9
4017,264,42,0
4018,256,33,1
4019,61,67,1
4020,302,29,2
4021,228,48,4
4022,6,87,3
4023,136,45,2
4024,70,32,3
4025,271,61,0
4026,202,34,2
4027,264,17,0
4028,257,34,2
4029,6,79,3
4030,137,71,0
4031,223,35,4
4032,204,35,1
4033,47,44,1
4034,6,33,0
4035,302,16,1
4036,291,34,0
4037,271,12,0
4038,64,16,3
4039,282,20,1
4040,6,32,1
4041,43,44,2
4042,6,69,1
4043,6,5,0
4044,279,17,0
4045,42,34,1
4046,6,88,2
4047,96,27,4
4048,61,60,3
4049,255,27,1
4050,204,35,1
4051,90,68,1
4052,90,54,5
4053,6,74,2
4054,247,60,1
4055,96,11,0
4056,6,32,2
4057,139,37,1
4058,70,34,2
4059,121,43,1
4060,282,51,0
4061,6,35,0
4062,282,54,1
4063,217,60,0
4064,6,80,2
4065,282,35,1
4066,282,4,1
4067,6,43,0
4068,120,12,0
4069,6,32,1
4070,0,32,2
4071,6,52,0
4072,139,63,1
4073,203,38,0
4074,96,45,1
4075,8,6,1
4076,96,44,2
4077,120,36,0
4078,212,60,1
4079,282,23,0
4080,197,33,0
4081,90,61,1
4082,212,34,2
4083,271,55,1
4084,75,64,1
4085,6,64,8
4086,80,49,1
4087,81,25,1
4088,6,79,1
4089,6,89,0
4090,138,45,4
4091,209,35,0
4092,223,18,0
4093,80,34,0
4094,277,61,1
4095,223,34,0
4096,12,35,1
4097,223,35,1
4098,121,35,1
4099,267,45,0
4100,248,34,0
4101,92,12,1
4102,37,35,1
4103,16,35,4
4104,49,34,0
4105,126,36,0
4106,282,69,2
4107,6,32,1
4108,83,45,0
4109,223,35,2
4110,214,4,1
4111,6,34,1
4112,96,45,3
4113,62,72,1
4114,57,43,0
4115,6,66,0
4116,6,79,3
4117,80,60,1
4118,282,68,0
4119,6,69,2
4120,208,35,0
4121,254,87,0
4122,283,45,0
4123,6,42,2
4124,282,5,0
4125,301,88,2
4126,6,42,8
4127,73,35,3
4128,282,54,5
4129,215,38,7
4130,223,34,1
4131,6,74,1
4132,138,45,0
4133,302,20,0
4134,302,32,1
4135,6,6,4
4136,119,15,3
4137,258,61,1
4138,182,68,2
4139,221,60,0
4140,61,64,1
4141,198,60,1
4142,283,78,1
4143,6,60,0
4144,6,33,2
4145,18,41,0
4146,302,5,0
4147,73,16,1
4148,120,27,3
4149,163,20,2
4150,130,44,0
4151,6,64,2
4152,48,34,0
4153,267,35,1
4154,64,60,0
4155,299,35,0
4156,265,25,2
4157,214,88,2
4158,6,42,1
4159,246,35,1
4160,283,19,1
4161,37,34,0
4162,120,68,1
4163,240,18,4
4164,301,43,1
4165,6,77,0
4166,6,42,4
4167,280,35,0
4168,96,42,3
4169,27,34,0
4170,127,33,0
4171,302,36,0
4172,173,61,1
4173,284,35,1
4174,91,45,2
4175,255,75,1
4176,58,60,1
4177,52,60,0
4178,207,38,2
4179,80,35,1
4180,37,34,0
4181,6,11,0
4182,246,60,1
4183,6,34,1
4184,102,34,1
4185,279,59,1
4186,83,35,1
4187,6,26,2
4188,90,70,3
4189,113,16,2
4190,265,19,1
4191,130,36,1
4192,203,36,1
4193,123,58,1
4194,31,34,0
4195,279,61,1
4196,6,60,0
4197,165,88,1
4198,120,60,1
4199,128,35,0
4200,267,36,1
4201,215,35,2
4202,212,34,3
4203,207,60,1
4204,98,26,0
4205,73,43,5
4206,90,44,2
4207,6,36,1
4208,223,35,2
4209,34,5,2
4210,302,29,2
4211,267,19,0
4212,61,35,1
4213,302,25,3
4214,6,23,5
4215,55,60,0
4216,267,10,2
4217,297,34,0
4218,138,35,0
4219,73,42,1
4220,128,35,2
4221,102,35,1
4222,6,27,5
4223,37,35,0
4224,37,60,0
4225,120,36,3
4226,52,34,0
4227,260,34,0
4228,265,35,1
4229,131,46,2
4230,61,60,1
4231,175,36,1
4232,278,21,2
4233,6,62,6
4234,258,6,3
4235,6,6,4
4236,223,34,1
4237,90,51,2
4238,6,56,2
4239,80,67,2
4240,63,32,1
4241,61,17,0
4242,120,49,1
4243,70,46,0
4244,132,35,1
4245,12,36,1
4246,6,45,8
4247,195,35,0
4248,280,20,3
4249,6,45,1
4250,6,36,7
4251,6,38,7
4252,83,4,1
4253,37,79,1
4254,6,54,5
4255,95,34,0
4256,174,60,1
4257,225,45,6
4258,120,41,4
4259,6,41,4
4260,138,55,7
4261,61,35,3
4262,80,4,0
4263,137,34,1
4264,39,33,0
4265,6,42,1
4266,281,44,2
4267,28,16,1
4268,6,34,1
4269,258,25,1
4270,138,20,3
4271,6,10,1
4272,7,34,1
4273,131,35,1
4274,138,60,2
4275,61,35,1
4276,70,35,1
4277,122,20,0
4278,200,45,2
4279,61,34,0
4280,278,53,1
4281,37,34,0
4282,254,43,2
4283,0,32,1
4284,80,60,1
4285,96,45,0
4286,6,35,0
4287,6,43,1
4288,266,22,0
4289,34,21,1
4290,54,35,0
4291,6,63,1
4292,70,49,1
4293,37,34,0
4294,114,86,0
4295,6,44,2
4296,121,6,4
4297,78,35,1
4298,73,51,0
4299,91,80,1
4300,121,33,1
4301,258,66,1
4302,172,26,1
4303,27,34,3
4304,165,35,2
4305,73,54,2
4306,37,34,0
4307,220,62,3
4308,58,60,0
4309,61,20,0
4310,196,37,2
4311,96,33,0
4312,6,45,0
4313,174,36,0
4314,16,34,0
4315,302,31,2
4316,73,42,0
4317,80,61,0
4318,96,26,1
4319,181,56,0
4320,63,34,1
4321,203,34,0
4322,227,58,1
4323,271,62,1
4324,131,34,0
4325,258,62,2
4326,258,62,2
4327,282,34,1
4328,232,25,7
4329,212,56,8
4330,131,88,3
4331,254,42,0
4332,164,33,3
4333,96,43,0
4334,283,80,1
4335,6,32,1
4336,258,62,1
4337,93,35,0
4338,270,60,0
4339,95,52,0
4340,282,35,1
4341,6,32,5
4342,302,29,0
4343,302,20,0
4344,302,46,1
4345,225,60,0
4346,234,32,6
4347,6,45,2
4348,6,20,0
4349,246,35,4
4350,118,44,0
4351,232,43,1
4352,6,11,0
4353,162,16,0
4354,210,35,1
4355,223,45,0
4356,123,60,1
4357,107,42,1
4358,195,37,0
4359,6,68,1
4360,258,6,1
4361,287,11,0
4362,6,11,0
4363,6,3,5
4364,6,19,2
4365,27,60,1
4366,246,45,0
4367,120,35,0
4368,234,16,1
4369,223,34,1
4370,138,36,1
4371,6,36,3
4372,267,45,1
4373,80,46,1
4374,223,34,0
4375,21,42,0
4376,28,16,0
4377,246,56,2
4378,120,35,1
4379,73,16,1
4380,37,22,0
4381,6,39,0
4382,52,60,0
4383,258,26,0
4384,136,33,3
4385,6,44,4
4386,83,35,0
4387,6,36,7
4388,61,60,1
4389,195,34,1
4390,195,35,0
4391,6,43,2
4392,302,19,2
4393,61,60,0
4394,6,64,2
4395,37,6,0
4396,138,34,0
4397,232,34,2
4398,192,35,0
4399,293,37,0
4400,260,34,1
4401,61,36,1
4402,6,3,5
4403,226,36,1
4404,6,73,1
4405,6,17,0
4406,120,55,1
4407,61,35,4
4408,265,33,1
4409,80,35,2
4410,198,34,0
4411,223,60,1
4412,138,35,0
4413,88,26,0
4414,140,5,2
4415,267,26,1
4416,267,3,1
4417,6,42,2
4418,121,9,5
4419,254,64,8
4420,122,20,1
4421,6,55,0
4422,217,60,0
4423,79,26,0
4424,55,56,0
4425,6,27,4
4426,230,27,3
4427,6,26,4
4428,6,42,2
4429,81,3,0
4430,215,35,4
4431,61,68,1
4432,138,60,2
4433,170,33,1
4434,85,34,0
4435,58,35,5
4436,136,60,2
4437,12,60,1
4438,27,35,1
4439,6,41,2
4440,6,6,3
4441,146,45,5
4442,269,35,3
4443,198,60,1
4444,6,26,3
4445,138,34,5
4446,120,86,0
4447,282,44,2
4448,6,20,0
4449,130,60,0
4450,42,62,0
4451,83,45,0
4452,121,33,1
4453,6,42,2
4454,61,34,2
4455,0,35,1
4456,208,34,0
4457,61,34,4
4458,130,35,1
4459,198,35,0
4460,7,34,1
4461,131,60,0
4462,6,16,0
4463,275,42,1
4464,202,34,0
4465,81,35,1
4466,6,10,0
4467,158,35,1
4468,80,60,1
4469,136,42,0
4470,8,77,1
4471,102,35,0
4472,137,64,0
4473,6,6,3
4474,120,35,5
4475,6,35,1
4476,260,34,6
4477,55,42,0
4478,223,34,0
4479,163,12,0
4480,102,33,0
4481,80,21,0
4482,37,34,0
4483,29,35,0
4484,284,15,5
4485,6,19,2
4486,108,34,2
4487,90,17,2
4488,61,35,3
4489,138,89,0
4490,45,34,1
4491,0,35,2
4492,63,60,0
4493,90,87,0
4494,6,70,1
4495,94,20,2
4496,195,55,0
4497,70,20,3
4498,130,33,4
4499,6,38,0
4500,195,34,1
4501,247,45,1
4502,8,6,0
4503,6,43,2
4504,121,60,0
4505,215,35,0
4506,98,20,0
4507,138,34,1
4508,6,38,1
4509,223,44,0
4510,223,35,0
4511,8,32,0
4512,130,55,1
4513,275,34,0
4514,258,80,0
4515,63,34,5
4516,6,9,5
4517,6,11,4
4518,232,19,0
4519,223,35,2
4520,225,34,1
4521,28,36,0
4522,254,79,0
4523,28,16,1
4524,102,56,8
4525,6,43,1
4526,174,34,2
4527,62,44,1
4528,47,34,1
4529,221,60,0
4530,215,45,2
4531,63,34,0
4532,162,35,1
4533,73,63,1
4534,43,42,0
4535,6,26,1
4536,6,17,1
4537,162,58,0
4538,6,42,1
4539,6,45,1
4540,223,60,1
4541,61,35,0
4542,271,45,2
4543,113,20,0
4544,75,34,1
4545,90,42,0
4546,145,43,0
4547,6,33,1
4548,136,58,2
4549,121,27,3
4550,61,44,1
4551,302,11,3
4552,122,32,0
4553,61,34,4
4554,37,45,0
4555,138,34,3
4556,59,35,0
4557,131,34,0
4558,99,35,0
4559,49,35,2
4560,6,18,9
4561,91,62,1
4562,117,62,0
4563,50,43,0
4564,296,60,4
4565,6,89,0
4566,254,36,1
4567,258,45,0
4568,63,34,0
4569,6,20,0
4570,204,34,0
4571,6,20,2
4572,6,57,4
4573,6,46,1
4574,136,35,2
4575,6,75,3
4576,61,34,0
4577,142,34,0
4578,6,32,2
4579,6,35,1
4580,120,61,1
4581,214,56,8
4582,6,34,0
4583,282,61,0
4584,6,35,2
4585,6,35,1
4586,302,19,0
4587,6,34,1
4588,6,6,1
4589,6,42,2
4590,138,43,0
4591,6,54,4
4592,6,45,1
4593,285,58,1
4594,116,56,9
4595,102,60,0
4596,96,77,1
4597,131,35,1
4598,282,16,3
4599,27,34,0
4600,6,16,0
4601,205,35,0
4602,213,35,1
4603,138,35,1
4604,131,69,1
4605,63,34,2
4606,26,35,1
4607,62,32,1
4608,6,32,1
4609,6,58,2
4610,6,49,6
4611,133,35,1
4612,37,35,1
4613,61,35,0
4614,128,34,1
4615,239,56,2
4616,90,54,1
4617,120,34,1
4618,132,62,0
4619,80,53,0
4620,55,42,0
4621,6,40,2
4622,6,69,0
4623,282,34,0
4624,177,33,0
4625,61,35,0
4626,251,35,1
4627,61,35,0
4628,55,60,0
4629,37,28,0
4630,117,34,1
4631,6,27,3
4632,301,27,1
4633,102,56,2
4634,212,61,0
4635,136,35,0
4636,31,5,1
4637,63,34,1
4638,6,58,1
4639,119,36,2
4640,255,35,1
4641,254,26,1
4642,48,34,0
4643,136,25,1
4644,190,34,0
4645,6,32,2
4646,130,35,0
4647,73,35,1
4648,246,35,0
4649,131,12,0
4650,197,6,1
4651,6,34,2
4652,251,35,0
4653,61,35,3
4654,282,44,2
4655,223,34,2
4656,282,61,0
4657,223,60,1
4658,61,46,1
4659,302,20,1
4660,63,20,3
4661,63,45,2
4662,6,43,0
4663,293,44,1
4664,6,18,1
4665,282,32,1
4666,258,17,2
4667,105,34,1
4668,302,86,0
4669,130,34,0
4670,6,38,1
4671,6,45,2
4672,6,20,3
4673,6,36,2
4674,300,26,2
4675,37,34,0
4676,258,62,2
4677,80,60,0
4678,212,19,0
4679,214,34,0
4680,6,87,1
4681,218,60,1
4682,212,44,0
4683,6,3,2
4684,61,35,1
4685,60,35,3
4686,6,61,1
4687,271,56,0
4688,282,35,0
4689,6,86,2
4690,282,35,0
4691,6,29,3
4692,282,54,2
4693,6,38,5
4694,27,34,0
4695,6,35,2
4696,282,60,2
4697,6,3,2
4698,61,35,5
4699,61,35,0
4700,61,37,0
4701,80,60,1
4702,288,52,0
4703,37,34,0
4704,6,87,0
4705,302,35,3
4706,55,34,1
4707,307,64,0
4708,301,32,1
4709,6,38,3
4710,6,71,1
4711,61,35,0
4712,28,45,0
4713,214,38,3
4714,254,55,1
4715,6,56,8
4716,6,34,0
4717,130,44,1
4718,6,27,0
4719,282,40,4
4720,54,32,1
4721,6,38,2
4722,6,64,0
4723,37,34,0
4724,2,38,2
4725,302,58,0
4726,223,35,4
4727,138,35,1
4728,308,35,3
4729,37,34,1
4730,306,26,1
4731,282,42,5
4732,254,35,8
4733,295,35,0
4734,301,54,1
4735,254,45,0
4736,102,45,1
4737,282,20,2
4738,148,49,1
4739,42,89,2
4740,6,87,1
4741,136,35,1
4742,48,34,0
4743,6,69,1
4744,162,54,1
4745,6,83,9
4746,121,42,0
4747,6,18,3
4748,31,72,1
4749,139,35,2
4750,312,44,0
4751,6,69,0
4752,80,42,1
4753,301,32,1
4754,146,35,1
4755,71,43,0
4756,61,34,1
4757,62,49,1
4758,37,34,0
4759,309,54,2
4760,42,10,1
4761,282,75,3
4762,254,18,3
4763,282,87,2
4764,6,6,3
